Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
S92000003,C18,Colon,All,d,2003,0,0,0,1,4,0,4,18,36,47,80,156,229,310,391,417,344,184,86,2307,0,0,0,0.311602196172279,1.21769308045907,0,1.11550185033869,4.49615578680228,9.16331314859076,13.2906524296444,24.1293817449162,48.1496342479706,86.2504048872719,127.983353907002,186.000047570345,253.37375971418,296.013286177728,331.830477908025,288.039655692132,45.5164249778041,43.6778376858464,47.4125174177221,56.5215795892149,54.1125343597773,NA,58.982353302712,NA,22.272633466318,21.2939013869675,NA,23.2730480935343,NA,100,NA
S92000003,C18,Colon,All,d,2004,0,0,0,0,1,6,4,10,17,45,102,154,230,298,368,429,408,184,86,2342,0,0,0,0,0.302923820717566,2.03358120428679,1.15976990165151,2.52004697367559,4.25945599230291,12.4281240161068,30.8731657707395,46.2740384615385,84.9950481145881,121.797701374924,174.828497045018,259.222333000997,338.825405261759,340.589367688435,285.098624233383,46.063371555573,44.216504914554,47.9675616493461,56.3109885881594,53.9320898055151,NA,58.7405082180722,NA,21.8133760899387,20.8552402762234,NA,22.7927287833163,NA,100,NA
S92000003,C18,Colon,All,d,2005,0,0,0,0,1,1,4,17,30,53,79,166,199,304,379,428,352,192,79,2284,0,0,0,0,0.297914301971895,0.330253172081718,1.19737535322573,4.35858320407143,7.38832546066209,14.2909530178179,23.8052908012138,48.6401275191777,72.7730176666557,123.657663520989,179.142855792364,255.830912503437,297.659315383575,326.802948034927,258.085592943483,44.6949238777347,42.8805460756321,46.5663395703422,53.6456896664708,51.3741423572811,NA,55.965687801287,NA,21.0069168340676,20.0778561391924,NA,21.9566953229294,NA,100,NA
S92000003,C18,Colon,All,d,2006,0,0,0,0,4,0,5,11,33,67,86,147,221,318,393,433,341,201,91,2351,0,0,0,0,1.18193879329959,0,1.55398706461167,2.84612797226319,8.09468326485558,17.6914972551774,25.5509042346167,42.4391849366877,78.7743986768753,130.152376508724,184.703018225911,256.794985084541,288.54290066001,317.902162051023,296.919864265205,45.8016754334697,43.9687839000436,47.6913458046473,54.9996474073285,52.7029163813928,NA,57.3446757488769,NA,21.6905068595194,20.7466386494334,NA,22.6550770734295,NA,100,NA
S92000003,C18,Colon,All,d,2007,0,0,0,0,1,5,6,12,32,66,101,151,277,300,400,484,365,218,84,2502,0,0,0,0,0.292758044259161,1.53123411344607,1.92565062920634,3.15972405076623,7.82147483684892,17.0521926277687,29.2721381413062,45.3423497546709,91.4973525224532,122.152821322996,187.029503904241,282.043064013286,308.665465831156,326.054442117858,281.416462863077,48.394584139265,46.5166957956556,50.3288330627889,57.352940738757,55.0400776595133,NA,59.7127379868354,NA,22.6996188092179,21.7426504133807,NA,23.6769076986844,NA,100,NA
S92000003,C18,Colon,All,d,2008,0,0,0,1,3,2,2,15,27,62,108,190,278,356,438,477,369,233,72,2633,0,0,0,0.303834082284346,0.865338852272236,0.594388968140751,0.652471071063887,4.05543509411313,6.62124979768403,15.6879018443406,30.6186671807579,57.9833984375,88.262093970556,142.740865186064,201.939169283116,274.851914167838,309.522211783653,334.957806817038,247.116968698517,50.6063925887486,48.6916777930037,52.5771021410455,58.87309496556,56.563866430659,NA,61.2278765666498,NA,23.7227162245494,22.750171885178,NA,24.7153308703016,NA,100,NA
S92000003,C18,Colon,All,d,2009,0,0,0,0,3,4,3,12,22,46,118,175,295,361,477,498,360,245,92,2711,0,0,0,0,0.860335932503778,1.17656056051345,0.969452550144933,3.35644619476898,5.44518064386786,11.4540121412529,32.6755758377962,53.6719265154652,91.2431335675756,142.122067502077,217.154771714339,284.931256043346,297.919528625101,339.241207421767,316.455696202532,51.8167396165829,49.8843721722177,53.8047861828415,60.2525784396849,57.919559142181,NA,62.6310180620625,NA,23.919918039257,22.9550735511709,NA,24.9043468344759,NA,100,NA
S92000003,C18,Colon,All,d,2010,0,0,0,0,5,2,7,9,30,50,123,191,314,397,450,492,396,235,90,2791,0,0,0,0,1.41353545005555,0.58325872482145,2.21858796384336,2.59429543259876,7.56174162032999,12.2412205965881,33.3239412198188,58.3615974577566,94.7741417507259,154.484927018519,203.535179925099,277.809147374365,321.595634095634,328.758691120717,277.520814061055,53.0386530348523,51.089005569959,55.0436538835033,60.4366592043625,58.1468991191438,NA,62.770019033772,NA,24.4337009540366,23.4604287867353,NA,25.4264769986692,NA,100,NA
S92000003,C18,Colon,All,d,2011,0,0,0,0,3,12,5,9,32,72,116,202,267,422,456,446,380,209,92,2723,0,0,0,0,0.820613819136714,3.46471333828017,1.54422983081418,2.67776650471138,8.12875955129247,17.5280997348875,30.7433802346568,60.8573046842048,79.3549365011903,159.598809438265,206.927534521957,248.961729111776,303.039969377014,290.782608695652,261.594017458557,51.3783278929791,49.4664965820843,53.3451231595934,58.3838153444563,56.1473343163767,NA,60.6633624243536,NA,24.010777041272,23.0430431939074,NA,24.9981377805572,NA,100,NA
S92000003,C18,Colon,All,d,2012,0,0,0,2,4,9,9,14,42,54,131,154,303,377,411,439,382,231,108,2670,0,0,0,0.627085057817242,1.07718864535449,2.59118077228703,2.70321412159057,4.347974620251,10.8957612894355,13.1621923337542,34.0518888400783,45.3880977081958,93.9176686101115,131.935816899683,185.517032810786,243.079972757324,296.982748567564,319.404883714499,292.643273269205,50.2484191508582,48.3603416209157,52.1913223948121,56.0921215297502,53.9278670450101,NA,58.2983589917991,NA,22.9505331728351,22.0099260428869,NA,23.9105456094527,NA,100,NA
S92000003,C18,Colon,All,d,2013,0,0,2,5,3,11,6,13,31,54,127,188,267,387,434,416,420,251,105,2720,0,0,0.726923803846881,1.59490141914328,0.810204252492053,3.1243343037705,1.76103360932643,4.13867753334819,8.2826577178339,13.2412332001854,32.3619647534885,54.2690706710313,84.1451077656165,130.135650442865,192.957495998577,226.64988585781,322.271244964512,343.65672663545,278.588485009286,51.0539257090302,49.1531281697292,53.0094005947638,56.0813597590624,53.9446855856921,NA,58.2589514514167,NA,22.88721435634,21.9499470668224,NA,23.8438023795204,NA,100,NA
S92000003,C18,Colon,All,d,2014,0,0,1,5,7,7,8,21,28,71,109,182,224,383,390,417,419,255,109,2636,0,0,0.367783625537424,1.62194951844319,1.899381615614,1.95772434122576,2.32773319522116,6.66757684382312,7.75863979960542,17.5882758039824,27.3433090421062,51.317766944027,70.9287229663405,125.336658190898,169.834737735972,223.695645176864,316.362510664965,340.776971495009,275.586569579288,49.293140848231,47.4291649281024,51.2115961680661,53.362132192729,51.2956365636874,NA,55.4688648239231,NA,21.6334442764309,20.7268989937542,NA,22.5591213106257,NA,100,NA
S92000003,C18,Colon,All,d,2015,0,0,2,8,5,7,15,17,20,59,144,149,243,363,385,460,410,268,101,2656,0,0,0.734910451161526,2.63172611626308,1.35991514129518,1.92367939409595,4.31158378844496,5.31022655925432,5.71714428642893,14.9058405630871,35.5298512434214,41.0671958546938,76.6566350576344,115.991116933744,165.715417129379,245.243083878466,305.193500122822,352.575909066989,253.800728734766,49.4323469197841,47.5700909332191,51.348823430827,53.3151484404038,51.2620710540807,NA,55.4079725808215,NA,21.5191408032252,20.6176817711435,NA,22.439617863069,NA,100,NA
S92000003,C18,Colon,All,d,2016,0,0,3,11,3,7,19,18,25,61,131,156,227,351,396,409,380,255,109,2561,0,0,1.09338212247338,3.68311792673944,0.824250550187242,1.87103741005656,5.39906169990878,5.49194057720295,7.40437983876222,15.5512669183762,32.2111873633791,42.0688148729441,70.595113698562,110.542825109283,165.677205577799,218.896845530544,278.555615827823,327.01531201108,265.419923539582,47.384683701223,45.5670796203006,49.2561967185791,50.1968315343438,48.2338848436575,NA,52.1983806418335,NA,20.6843966370292,19.7958331469362,NA,21.5921941268269,NA,100,NA
S92000003,C18,Colon,All,d,2017,0,0,1,3,3,9,18,22,26,52,115,180,252,372,417,402,411,252,108,2643,0,0,0.357019175499916,1.03434009102193,0.841257511728532,2.35449237144472,5.06928016221697,6.48866106478928,7.99918777477979,13.5040382268159,28.2521268938138,47.507693607048,76.5931838145229,121.940825919637,160.675066466304,213.532205118399,298.057189269941,314.642094617373,258.83762732175,48.7206901636927,46.8807789510507,50.6143050193627,51.4691069061018,49.4869053872808,NA,53.4896872351587,NA,20.9992709069943,20.1200344245431,NA,21.8970470359715,NA,100,NA
S92000003,C18,Colon,All,d,2018,0,0,1,5,7,7,9,33,33,69,139,173,279,407,459,443,402,270,120,2856,0,0,0.347475589839814,1.75707397984285,1.99644063155973,1.8308311973636,2.49129431043742,9.48284036931353,10.3929806438609,18.4350511773051,34.3475327845965,44.7421507267367,82.9601612816899,135.480155652385,169.39457125459,231.813377149376,286.614667256057,331.495782636988,286.211748992296,52.5183428035527,50.6097133170096,54.4805313383739,54.212872202374,52.2075486088628,NA,56.255458313658,NA,22.6814011471272,21.7596544169337,NA,23.622000613877,NA,100,NA
S92000003,C18,Colon,All,d,2019,0,0,1,2,1,6,12,26,37,72,148,167,267,427,488,430,436,236,145,2901,0,0,0.339358070274269,0.709325502379787,0.287806225824277,1.56963283671894,3.24795717027145,7.37542621453413,11.5830599313782,19.9193267267566,36.899449001471,42.4803433022235,77.4602327288341,142.597614245068,175.000717216054,219.44261575598,305.307162814148,282.875259202436,332.126987035595,53.0997748613475,51.1849035377028,55.0679555875159,54.356067298353,52.365428698891,NA,56.3833210771181,NA,22.5953027910803,21.6858430695973,NA,23.5231822742068,NA,100,NA
S92000003,C18,Colon,All,d,2020,0,1,1,4,6,5,14,24,25,45,90,172,222,314,353,396,364,258,117,2411,0,0.335679734678738,0.335479282476911,1.41783638168155,1.7556436628579,1.32554267717203,3.74262502372557,6.74790393234102,7.70734293976557,12.8599353002366,22.894180553683,43.0706358427822,62.9663980667614,104.515815506286,123.499982507085,199.788103526563,254.019651630192,305.101582270996,267.434684221354,44.1090376875229,42.3657629488235,45.9056275774022,44.8161447816601,43.0160353261173,NA,46.6526350491735,NA,18.195867838381,17.383003126258,NA,19.0270465054053,NA,100,NA
S92000003,C18,Colon,All,d,2021,0,1,1,3,5,10,13,23,36,41,144,186,317,427,511,486,429,275,115,3023,0,0.340452188596894,0.328336058522619,1.05771603850086,1.50612389977649,2.69746815638841,3.39130729678895,6.38935034196914,10.8254072307706,12.1194922819526,36.9428745148041,46.3366632620014,87.9027025228353,139.80564723139,176.113374277108,237.886626953632,300.683371298405,319.812066800019,253.745504291609,55.1652402416102,53.216078400478,57.1675432645,55.0765856057336,53.1047041233099,NA,57.0839106882181,NA,22.9587249179962,22.0493270176031,NA,23.8862426586282,NA,100,NA
S92000003,C18,Colon,Male,NA,1997,0,0,0,0,0,1,3,10,13,31,59,79,127,181,183,198,141,70,11,1107,0,0,0,0,0,0.537258905066351,1.51737393151586,5.25767883994574,7.57730306297905,18.3655817149899,37.5093773443361,59.8199344252364,104.104333855221,166.146502662016,206.8497795863,323.344492528783,415.831072313318,450.363507688348,227.413686169113,45.3257187217738,42.694661167877,48.0764833636297,66.9148090878902,62.8267472859923,NA,71.129901927780793,NA,26.8597299167516,25.2432961017524,NA,28.5256181345501,NA,100,NA
S92000003,C18,Colon,Male,NA,1998,0,0,0,1,0,1,3,2,14,24,46,75,139,187,206,203,107,54,18,1080,0,0,0,0.620185807667977,0,0.561526453511225,1.53410311218385,1.0392795714011,8.01818983637165,14.4743984078162,28.1264712895987,56.0936389813395,112.452268461588,171.38039115054,232.042082971941,317.17263253285,329.372652835067,334.034393170852,346.087290905595,44.2806062014989,41.6787652087415,47.0023326390593,64.597460978456,60.5746723901954,NA,68.7477473498152,NA,26.0385410504164,24.4543710715009,NA,27.671725760713,NA,100,NA
S92000003,C18,Colon,Male,NA,1999,0,0,0,0,0,1,1,4,10,24,44,70,125,175,210,222,131,78,17,1112,0,0,0,0,0,0.591859563562758,0.519046407939334,2.0607934054611,5.61548526215893,14.5638137773678,26.2589369904871,51.3652140094952,100.248616569091,160.635934717556,235.584473861342,332.818613855449,415.121843014228,473.3296923357,307.748008689356,45.6385810177157,42.9952365591946,48.4019141828966,67.3002537596111,63.196187442291,NA,71.5316067718897,NA,25.8837565690538,24.3291730400923,NA,27.4858041669253,NA,100,NA
S92000003,C18,Colon,Male,NA,2000,0,0,0,0,0,1,7,9,12,28,65,67,146,198,215,226,130,70,14,1188,0,0,0,0,0,0.62373693271126,3.74045515995789,4.60765792747546,6.60520159625705,16.981120632668,37.8834239621399,48.6310716255843,116.492459905849,180.973968996783,239.805478718658,343.303306952651,379.075056861259,419.262098706277,235.531628532974,48.8501706055201,46.111488117375,51.7090302506393,68.853638035989,64.8318248411281,NA,72.9947697470528,NA,27.8739382059838,26.2519604696334,NA,29.5438488608991,NA,100,NA
S92000003,C18,Colon,Male,NA,2001,0,0,0,0,4,2,2,6,16,34,59,73,129,207,214,191,142,52,32,1163,0,0,0,0,2.53631688743192,1.30615656898792,1.08588244236679,3.08182238430325,8.66936139316638,20.331888174615,33.9201324609918,51.4160544869312,103.513023382709,187.746587456351,237.145390070922,288.545789648609,384.064046736808,311.731910556921,502.591487356683,47.7866717507631,45.079386440347,50.6140573722109,67.5028381195981,63.4636861774312,NA,71.6648386734218,NA,27.1940723624862,25.5886652743221,NA,28.8476331063821,NA,100,NA
S92000003,C18,Colon,Male,NA,2002,0,0,0,1,1,0,3,9,8,17,42,101,115,186,186,189,149,68,23,1098,0,0,0,0.618379474748474,0.618861665851832,0,1.68553529791836,4.63965357253325,4.24635211813352,9.95625106151206,25.1528635337378,65.9466941771028,91.8948722661275,167.859431263368,203.654837897319,285.136684569428,377.578429881912,409.515206263174,353.628536285363,45.0806463201588,42.4532719453796,47.8280613393753,62.9995404438978,59.1502792852291,NA,66.9684245494108,NA,24.7252049885381,23.2230521550264,NA,26.2737676411438,NA,100,NA
S92000003,C18,Colon,Male,NA,2003,0,0,0,0,2,0,1,8,14,25,51,86,140,183,228,217,154,82,29,1220,0,0,0,0,1.2179377877378,0,0.579404488067165,4.14739854426311,7.32033799046265,14.3908083029208,31.0886514230678,53.8945046405675,110.500726147629,162.698483258948,247.234873129473,323.982143656967,373.731980779498,513.237779307755,435.108777194299,50.0392110539078,47.2703782909025,52.9279019732288,69.8926276307745,65.8197436374596,NA,74.0860518306108,NA,27.1992839768022,25.6291036927198,NA,28.8154879062956,NA,100,NA
S92000003,C18,Colon,Male,NA,2004,0,0,0,0,1,1,2,5,8,24,62,90,133,155,213,210,186,75,28,1193,0,0,0,0,0.608653840301405,0.68719076415613,1.20391271632807,2.61152518293734,4.12698740237095,13.5390517022537,37.9978794731778,54.8757065247215,102.56252072457,135.97206870537,229.362737708096,309.538198487685,431.014506187144,472.321934630644,413.589364844904,48.7614868452299,46.0334286662915,51.6089988296077,67.2801721599565,63.3166110639672,NA,71.3623612035248,NA,25.7806816575757,24.2684085953213,NA,27.3380172275928,NA,100,NA
S92000003,C18,Colon,Male,NA,2005,0,0,0,0,1,1,1,7,18,24,42,98,107,175,202,230,165,63,23,1157,0,0,0,0,0.601717301177561,0.665849890800618,0.620281980188194,3.72273099545827,9.1391434591658,13.2283881209075,25.6792780454401,58.2113666603307,81.3601593746673,152.439024390244,214.7702383737,333.991635687732,383.685238582457,354.72972972973,327.495372347999,47.0081754408489,44.3381986914057,49.7969116083094,63.0759429207456,59.3418606703213,NA,66.9223490680243,NA,24.4328413649532,22.9793090836362,NA,25.9303189467969,NA,100,NA
S92000003,C18,Colon,Male,NA,2006,0,0,0,0,0,0,4,4,15,32,38,87,132,161,226,231,163,83,27,1203,0,0,0,0,0,0,2.56214810497121,2.14627969243812,7.58825136335583,17.3076819064412,22.9310740190931,50.9845288326301,97.2082096751626,140.960986201583,237.439852072871,330.066013202641,373.698931633729,425.79387472426,380.603326755004,48.6048037545696,45.8966755368574,51.431007432722,65.1740587222402,61.3874749047536,NA,69.0723650003368,NA,25.0659865050426,23.604308729236,NA,26.5709545242813,NA,100,NA
S92000003,C18,Colon,Male,NA,2007,0,0,0,0,1,2,2,2,14,31,49,85,154,162,217,265,183,92,23,1282,0,0,0,0,0.59099559117289,1.23619326645528,1.31284421134166,1.09402008620878,7.05502922797823,16.3852110256614,28.8853781037044,51.8412802966541,104.601089481477,140.605471462297,225.637399658944,369.807002609582,412.71058388399,439.476449794593,328.383780696745,51.3506790746784,48.5778760791285,54.2405057874134,67.5812896531577,63.7909781316511,NA,71.479443755847,NA,25.9496288741358,24.4800176126576,NA,27.4614746033934,NA,100,NA
S92000003,C18,Colon,Male,NA,2008,0,0,0,0,1,0,0,5,15,30,57,99,161,210,246,248,177,85,21,1355,0,0,0,0,0.580575117711605,0,0,2.7988312080875,7.58111796219549,15.5415451404179,32.946262911178,61.4265859227638,104.692295687458,179.17171475863,250.912874074376,339.279851154646,390.573282139547,385.312783318223,304.391940860994,53.870356514417,51.0398713390341,56.8169641000781,68.9890686123226,65.2285186053354,NA,72.8535234008991,NA,27.4630516183604,25.9563447381492,NA,29.0116671620052,NA,100,NA
S92000003,C18,Colon,Male,NA,2009,0,0,0,0,1,0,2,7,7,24,61,101,162,207,272,264,175,101,26,1410,0,0,0,0,0.577247223440855,0,1.31326661938907,4.0388188185878,3.56542555900779,12.2546516615265,34.5018721507675,63.0343880671535,102.55306488064,172.570466273728,272.528705689037,355.589079105101,376.805977219387,431.476418318524,369.318181818182,55.6878855941759,52.8187786324787,58.6723298435985,71.1025216713176,67.2928353675891,NA,75.0156263768648,NA,27.8182329006208,26.3212925573727,NA,29.3559899969748,NA,100,NA
S92000003,C18,Colon,Male,NA,2010,0,0,0,0,1,1,3,5,17,24,61,105,191,221,237,269,177,95,26,1433,0,0,0,0,0.568508064286892,0.593443634723574,1.92712883498638,2.96549351743117,8.83566698890864,12.0566057640623,33.7538733953077,65.456041592639,117.703608755669,181.330357655669,235.03976833211,354.054516498414,371.419578218445,398.958508315135,321.981424148607,56.2353770360307,53.361103222668,59.2242444871924,69.9216745509542,66.2344777690934,NA,73.7073392427331,NA,28.0898036069848,26.5864710371376,NA,29.6338981031538,NA,100,NA
S92000003,C18,Colon,Male,NA,2011,0,0,0,0,0,4,4,7,17,21,60,111,160,260,264,247,181,81,35,1452,0,0,0,0,0,2.34752805296023,2.50557490416176,4.25612121433218,8.90644564710567,10.4890913450012,32.4856386405843,68.198574588351,97.1888135675584,205.671795277459,262.258602876897,319.170930893679,368.020820625432,332.553270107156,386.654882898807,56.4914601408396,53.6228051116562,59.4737177484093,69.7446455096196,66.09823959768,NA,73.4875745657225,NA,28.1802121628033,26.6804723587321,NA,29.720382894921,NA,100,NA
S92000003,C18,Colon,Male,NA,2012,0,0,0,2,2,4,5,7,19,28,62,83,153,206,225,239,193,99,35,1362,0,0,0,1.22652733316162,1.08256741688589,2.34070068875118,3.06169936561589,4.42626164264893,10.2043008442716,14.0323445541974,32.9356267862265,49.9371273517078,96.9661632453878,149.981798325446,221.393499886843,304.819722728838,379.070589621715,398.775477322162,355.546525802519,52.8462066744526,50.0765817570595,55.7291582529151,64.3729709587212,60.908313611732,NA,67.93211579434,NA,25.6140188686925,24.1920115297015,NA,27.0760637988872,NA,100,NA
S92000003,C18,Colon,Male,NA,2013,0,0,1,0,2,7,2,3,14,30,69,111,169,229,231,201,216,111,31,1427,0,0,0.71107571534217,0,1.08438699603114,4.02389041221883,1.19753308185139,1.94499552651029,7.72013410975825,15.1479194332658,35.9635361016569,65.5389248073687,109.027334249421,159.470752089136,223.421541318477,250.529727034775,413.349663196571,435.755505829702,300.504071345483,55.1672414059721,52.3417174267151,58.1056571868566,65.3177489816188,61.8934338830543,NA,68.8329633327758,NA,26.6225698650998,25.1770873180688,NA,28.1078304556166,NA,100,NA
S92000003,C18,Colon,Male,NA,2014,0,0,0,3,4,3,6,14,18,32,50,99,130,224,214,230,193,101,40,1361,0,0,0,1.89801341262812,2.18010976852685,1.69551874395971,3.57378982542037,9.04550535300085,10.2692834322227,16.3383675928479,25.7176510526235,57.2105521685111,84.3536885272495,151.722456278194,201.531260888809,280.617847295088,359.926895677147,379.999247526243,364.066624192227,52.416109191883,49.6680298125321,55.2766758669576,61.6299278881221,58.3225906962314,NA,65.027191442594,NA,24.8477493115218,23.4526931106686,NA,26.2825410942443,NA,100,NA
S92000003,C18,Colon,Male,NA,2015,0,0,2,3,3,1,6,11,15,24,71,78,138,207,208,251,208,115,38,1379,0,0,1.43720492386407,1.92595350748233,1.63790326543314,0.553118760128987,3.52941176470588,6.9856793573175,8.81523272214386,12.5283846214079,36.000040563426,44.0501267853008,89.466894007663,136.645388713223,192.731787772651,303.495641028741,378.044347509996,423.947504239475,332.662172809245,52.8257565977608,50.0740935095158,55.6892997278922,61.7090266784126,58.4265670720318,NA,65.0799297679597,NA,24.393834229312102,23.0245227440438,NA,25.8021404009895,NA,100,NA
S92000003,C18,Colon,Male,NA,2016,0,0,1,5,0,3,8,11,12,28,52,82,131,187,193,203,180,111,33,1240,0,0,0.712347112500979,3.27623940136554,0,1.6116122031276,4.64292968863353,6.82094401865218,7.27585809651426,14.7818099270412,26.3385824777515,45.3697914649463,83.7563776325716,121.850300064509,172.523219122366,246.015875901351,320.278998594331,392.406405769435,274.610967795623,47.1930954978929,44.602595191804,49.8948048884983,54.2652253648608,51.2301122531959,NA,57.3864495244745,NA,21.9351204743078,20.6335007901695,NA,23.2759894078658,NA,100,NA
S92000003,C18,Colon,Male,NA,2017,0,0,1,0,1,6,8,10,13,22,52,107,148,207,226,221,216,114,47,1399,0,0,0.696961248954558,0,0.558231967711863,3.15165777198807,4.58478995930999,6.01590605561104,8.15185015645282,11.8623962040332,26.3453880371673,57.9609657271934,92.5358576448374,140.45992142386999,184.711449657957,264.319288131944,378.721464389662,386.93910800353,379.39941879238,52.9864030602583,50.2459099231823,55.8375050666433,60.1445967673227,56.9734968950184,NA,63.4003674803767,NA,23.9019198496544,22.5714433908228,NA,25.2699590804014,NA,100,NA
S92000003,C18,Colon,Male,NA,2018,0,0,0,2,3,6,4,16,14,32,64,92,155,218,239,221,188,102,45,1401,0,0,0,1.37546851896427,1.6921714508114,3.14907732034514,2.24793611365565,9.37047947572167,8.99887514060742,17.7225425202563,32.6749000607549,48.9226384191607,94.9504726083201,150.330312935303,186.202329476842,259.874648698863,322.337288251835,334.513970877607,356.576862123613,52.8928540281816,50.1591268581209,55.7368364624733,58.8180972236929,55.7224065905725,NA,61.9962954584052,NA,24.3494021688222,22.9875277315973,NA,25.749915233058,NA,100,NA
S92000003,C18,Colon,Male,NA,2019,0,0,0,1,1,1,5,10,26,36,72,89,156,228,247,219,233,104,47,1475,0,0,0,0.693615958715978,0.567968829870617,0.523163043762589,2.73770087880198,5.7929372509037,16.5826902225907,20.5935519300734,37.1248839847376,46.6518149652732,93.4960324119579,157.82915686003,186.641881833775,249.186446077874,389.319609677851,330.347500158821,350.458578778615,55.3885970087154,52.5976778294276,58.2891565940287,60.7032257961312,57.5981853901897,NA,63.8886337500889,NA,24.9422384180563,23.574874863302,NA,26.3476051086887,NA,100,NA
S92000003,C18,Colon,Male,NA,2020,0,0,1,2,5,2,7,14,12,27,35,96,120,165,190,230,185,112,40,1243,0,0,0.65843621399177,1.38689522700008,2.88513692859863,1.05742337645858,3.77080000215474,8.04232561078591,7.51945659393681,15.9408652937842,18.4838002693354,49.6514057554255,70.2983579475223,114.163939417003,139.798395997351,257.830190794341,306.952049112328,347.534675892885,292.847206969764,46.6379409968138,44.0809617607222,49.3045546149454,50.9358805778765,48.1014642573861,NA,53.8502932225234,NA,20.328298925176,19.1020168510389,NA,21.5921912484664,NA,100,NA
S92000003,C18,Colon,Male,NA,2021,0,0,0,1,3,7,4,8,23,18,83,100,179,238,251,256,216,121,44,1552,0,0,0,0.68922262580036,1.78275364127431,3.75572748441373,2.09955017137578,4.52819081796107,14.0613441422274,10.9477730405007,44.3338176224254,51.6240939971503,102.669993403883,162.048069721522,182.292234060323,275.992927681228,358.905338716913,368.677635588056,305.11060259344,58.0716181701304,55.2180958640784,61.0343649227841,61.8143080533926,58.7399669073567,NA,64.9659628308786,NA,25.5998815239799,24.2283854629004,NA,27.0086046623541,NA,100,NA
S92000003,C18,Colon,Females,NA,1997,0,0,0,0,0,2,6,6,13,29,36,57,85,127,186,219,182,122,54,1124,0,0,0,0,0,1.03702167375298,2.88364492718797,3.02474239277288,7.39279032340614,16.9241273861561,22.3716427000087,40.3828578310863,62.4673883487297,96.969511869221,158.195550112268,225.375883751325,267.312917676434,289.63487013912,267.724343083788,42.5593464338373,40.107347014768,45.1220384311003,46.0652439101099,43.4009647879609,NA,48.8077658209901,NA,18.2050932725759,17.0115661432258,NA,19.4385120293737,NA,100,NA
S92000003,C18,Colon,Females,NA,1998,0,0,0,0,1,1,4,11,15,13,39,69,101,126,170,168,164,121,46,1049,0,0,0,0,0.640770975637888,0.539825636319469,1.93491899945339,5.44888941726604,8.31043347220991,7.72026510202627,23.4176569133126,48.3413318387221,73.7802517294529,96.4401344038698,145.371209659489,167.164179104478,251.040901298065,284.538506760729,220.243225126879,39.7637826615503,37.3935941519317,42.2448256487391,42.9142817728008,40.348056996895,NA,45.5585053632974,NA,17.5993450920047,16.4132322273042,NA,18.8262506367341,NA,100,NA
S92000003,C18,Colon,Females,NA,1999,0,0,0,0,0,2,9,8,10,18,46,69,102,143,181,217,158,123,64,1150,0,0,0,0,0,1.12950318802275,4.41505435422472,3.90270555062297,5.40438295457616,10.7287183949837,26.9897614926512,47.7535088447803,74.0848343986055,110.197507840977,155.270178689382,209.740868539836,251.612389521459,288.99017903294,296.694636317278,43.6363912325004,41.1505038564681,46.2331940232254,47.001722044651,44.3163449711906,NA,49.7649738300955,NA,19.0051409620804,17.7823176828719,NA,20.2680500376545,NA,100,NA
S92000003,C18,Colon,Females,NA,2000,0,0,0,1,1,0,2,9,12,18,43,68,117,147,193,240,155,132,67,1205,0,0,0,0.636403556223072,0.642570281124498,0,1.00205421113282,4.33252619974871,6.3281460114223,10.6845851116242,24.6723738266278,46.8251836855551,84.8403985323336,113.750677087364,165.072957115243,239.172463277061,234.347832660528,309.358081979892,299.74946313529,45.7998323079999,43.2500778848615,48.4606625351519,49.0673802723582,46.328442906777,NA,51.8838664890537,NA,19.757480699916,18.513910947171,NA,21.0409002606292,NA,100,NA
